ts_utc,series,value_mw,fetched_at_utc
2026-08-22 08:07:33,THERMAL GENERATION,119881,2026-08-22 09:44:19
2026-08-22 08:11:33,HYDRO GENERATION,24295,2026-08-22 09:44:19
2026-08-22 08:11:33,SOLAR GENERATION,66651,2026-08-22 09:44:19
2026-08-22 08:11:33,GAS GENERATION,1955,2026-08-22 09:44:19
2026-08-22 08:11:33,THERMAL GENERATION,120437,2026-08-22 09:44:19
2026-08-22 08:11:33,NUCLEAR GENERATION,5735,2026-08-22 09:44:19
2026-08-22 08:11:33,WIND GENERATION,28888,2026-08-22 09:44:19
2026-08-22 08:15:33,THERMAL GENERATION,121255,2026-08-22 09:44:19
2026-08-22 08:15:33,SOLAR GENERATION,66710,2026-08-22 09:44:19
2026-08-22 08:15:33,GAS GENERATION,1951,2026-08-22 09:44:19
2026-08-22 08:15:33,HYDRO GENERATION,24345,2026-08-22 09:44:19
2026-08-22 08:15:33,NUCLEAR GENERATION,5730,2026-08-22 09:44:19
2026-08-22 08:15:33,WIND GENERATION,28955,2026-08-22 09:44:19
2026-08-22 08:19:32,GAS GENERATION,1949,2026-08-22 09:44:19
2026-08-22 08:19:32,SOLAR GENERATION,66808,2026-08-22 09:44:19
2026-08-22 08:19:32,WIND GENERATION,29031,2026-08-22 09:44:19
2026-08-22 08:19:32,HYDRO GENERATION,24485,2026-08-22 09:44:19
2026-08-22 08:19:32,NUCLEAR GENERATION,5760,2026-08-22 09:44:19
2026-08-22 08:19:33,THERMAL GENERATION,121535,2026-08-22 09:44:19
2026-08-22 08:23:33,WIND GENERATION,28993,2026-08-22 09:44:19
2026-08-22 08:23:33,SOLAR GENERATION,67072,2026-08-22 09:44:19
2026-08-22 08:23:33,NUCLEAR GENERATION,5756,2026-08-22 09:44:19
2026-08-22 08:23:33,THERMAL GENERATION,121695,2026-08-22 09:44:19
2026-08-22 08:23:33,HYDRO GENERATION,24498,2026-08-22 09:44:19
2026-08-22 08:23:33,GAS GENERATION,1965,2026-08-22 09:44:19
2026-08-22 08:25:33,SOLAR GENERATION,67177,2026-08-22 09:44:19
2026-08-22 08:25:33,THERMAL GENERATION,121683,2026-08-22 09:44:19
2026-08-22 08:25:33,WIND GENERATION,29104,2026-08-22 09:44:19
2026-08-22 08:25:33,NUCLEAR GENERATION,5766,2026-08-22 09:44:19
2026-08-22 08:25:33,GAS GENERATION,1946,2026-08-22 09:44:19
2026-08-22 08:25:33,HYDRO GENERATION,24525,2026-08-22 09:44:19
2026-08-22 08:29:33,WIND GENERATION,29199,2026-08-22 09:44:19
2026-08-22 08:29:33,GAS GENERATION,1934,2026-08-22 09:44:19
2026-08-22 08:29:33,THERMAL GENERATION,121652,2026-08-22 09:44:19
2026-08-22 08:29:33,NUCLEAR GENERATION,5745,2026-08-22 09:44:19
2026-08-22 08:29:33,SOLAR GENERATION,67380,2026-08-22 09:44:19
2026-08-22 08:29:33,HYDRO GENERATION,24419,2026-08-22 09:44:19
2026-08-22 08:31:33,THERMAL GENERATION,121638,2026-08-22 09:44:19
2026-08-22 08:31:33,NUCLEAR GENERATION,5766,2026-08-22 09:44:19
2026-08-22 08:31:33,SOLAR GENERATION,67222,2026-08-22 09:44:19
2026-08-22 08:31:33,HYDRO GENERATION,24525,2026-08-22 09:44:19
2026-08-22 08:31:33,GAS GENERATION,1922,2026-08-22 09:44:19
2026-08-22 08:31:33,WIND GENERATION,29170,2026-08-22 09:44:19
2026-08-22 08:35:33,NUCLEAR GENERATION,5769,2026-08-22 09:44:19
2026-08-22 08:35:33,THERMAL GENERATION,121677,2026-08-22 09:44:19
2026-08-22 08:35:33,GAS GENERATION,1925,2026-08-22 09:44:19
2026-08-22 08:35:33,SOLAR GENERATION,67087,2026-08-22 09:44:19
2026-08-22 08:35:33,WIND GENERATION,29256,2026-08-22 09:44:19
2026-08-22 08:35:33,HYDRO GENERATION,24432,2026-08-22 09:44:19
2026-08-22 08:39:33,GAS GENERATION,1927,2026-08-22 09:44:19
2026-08-22 08:39:33,HYDRO GENERATION,24587,2026-08-22 09:44:19
2026-08-22 08:39:33,SOLAR GENERATION,67649,2026-08-22 09:44:19
2026-08-22 08:39:33,WIND GENERATION,29238,2026-08-22 09:44:19
2026-08-22 08:39:33,THERMAL GENERATION,121648,2026-08-22 09:44:19
2026-08-22 08:39:33,NUCLEAR GENERATION,5756,2026-08-22 09:44:19
2026-08-22 08:43:33,NUCLEAR GENERATION,5745,2026-08-22 09:44:19
2026-08-22 08:43:33,WIND GENERATION,29238,2026-08-22 09:44:19
2026-08-22 08:43:33,GAS GENERATION,1921,2026-08-22 09:44:19
2026-08-22 08:43:33,SOLAR GENERATION,67144,2026-08-22 09:44:19
2026-08-22 08:43:33,HYDRO GENERATION,24576,2026-08-22 09:44:19
2026-08-22 08:43:33,THERMAL GENERATION,122072,2026-08-22 09:44:19
2026-08-22 08:47:32,SOLAR GENERATION,66654,2026-08-22 09:44:19
2026-08-22 08:47:32,GAS GENERATION,1912,2026-08-22 09:44:19
2026-08-22 08:47:32,HYDRO GENERATION,24678,2026-08-22 09:44:19
2026-08-22 08:47:33,THERMAL GENERATION,122818,2026-08-22 09:44:19
2026-08-22 08:47:33,WIND GENERATION,29204,2026-08-22 09:44:19
2026-08-22 08:47:33,NUCLEAR GENERATION,5762,2026-08-22 09:44:19
2026-08-22 08:49:33,WIND GENERATION,29286,2026-08-22 09:44:19
2026-08-22 08:49:33,GAS GENERATION,1918,2026-08-22 09:44:19
2026-08-22 08:49:33,NUCLEAR GENERATION,5764,2026-08-22 09:44:19
2026-08-22 08:49:33,THERMAL GENERATION,123325,2026-08-22 09:44:19
2026-08-22 08:49:33,SOLAR GENERATION,66648,2026-08-22 09:44:19
2026-08-22 08:49:33,HYDRO GENERATION,24682,2026-08-22 09:44:19
2026-08-22 08:51:33,NUCLEAR GENERATION,5738,2026-08-22 09:44:19
2026-08-22 08:51:33,SOLAR GENERATION,66552,2026-08-22 09:44:19
2026-08-22 08:51:33,HYDRO GENERATION,24731,2026-08-22 09:44:19
2026-08-22 08:51:33,GAS GENERATION,1920,2026-08-22 09:44:19
2026-08-22 08:51:33,THERMAL GENERATION,123877,2026-08-22 09:44:19
2026-08-22 08:51:33,WIND GENERATION,29110,2026-08-22 09:44:19
2026-08-22 08:55:33,NUCLEAR GENERATION,5771,2026-08-22 09:44:19
2026-08-22 08:55:33,THERMAL GENERATION,125524,2026-08-22 09:44:19
2026-08-22 08:55:33,WIND GENERATION,29215,2026-08-22 09:44:19
2026-08-22 08:55:33,HYDRO GENERATION,24725,2026-08-22 09:44:19
2026-08-22 08:55:33,SOLAR GENERATION,65491,2026-08-22 09:44:19
2026-08-22 08:55:33,GAS GENERATION,1933,2026-08-22 09:44:19
2026-08-22 08:59:33,THERMAL GENERATION,127123,2026-08-22 09:44:19
2026-08-22 08:59:33,WIND GENERATION,29323,2026-08-22 09:44:19
2026-08-22 08:59:33,SOLAR GENERATION,64701,2026-08-22 09:44:19
2026-08-22 08:59:33,GAS GENERATION,1946,2026-08-22 09:44:19
2026-08-22 08:59:33,NUCLEAR GENERATION,5763,2026-08-22 09:44:19
2026-08-22 08:59:33,HYDRO GENERATION,24495,2026-08-22 09:44:19
2026-08-22 09:03:33,GAS GENERATION,1931,2026-08-22 09:44:19
2026-08-22 09:03:33,THERMAL GENERATION,128431,2026-08-22 09:44:19
2026-08-22 09:03:33,SOLAR GENERATION,63863,2026-08-22 09:44:19
2026-08-22 09:03:33,NUCLEAR GENERATION,5753,2026-08-22 09:44:19
2026-08-22 09:03:33,HYDRO GENERATION,24530,2026-08-22 09:44:19
2026-08-22 09:03:33,WIND GENERATION,29439,2026-08-22 09:44:19
2026-08-22 09:07:33,NUCLEAR GENERATION,5779,2026-08-22 09:44:19
2026-08-22 09:07:33,GAS GENERATION,1939,2026-08-22 09:44:19
2026-08-22 09:07:33,THERMAL GENERATION,129409,2026-08-22 09:44:19
2026-08-22 09:07:33,WIND GENERATION,29621,2026-08-22 09:44:19
2026-08-22 09:07:33,HYDRO GENERATION,24501,2026-08-22 09:44:19
2026-08-22 09:07:33,SOLAR GENERATION,62986,2026-08-22 09:44:19
2026-08-22 09:11:32,GAS GENERATION,1920,2026-08-22 09:44:19
2026-08-22 09:11:32,SOLAR GENERATION,62872,2026-08-22 09:44:19
2026-08-22 09:11:32,HYDRO GENERATION,24700,2026-08-22 09:44:19
2026-08-22 09:11:33,THERMAL GENERATION,130402,2026-08-22 09:44:19
2026-08-22 09:11:33,NUCLEAR GENERATION,5753,2026-08-22 09:44:19
2026-08-22 09:11:33,WIND GENERATION,29328,2026-08-22 09:44:19
2026-08-22 09:13:33,HYDRO GENERATION,24809,2026-08-22 09:44:19
2026-08-22 09:13:33,THERMAL GENERATION,130498,2026-08-22 09:44:19
2026-08-22 09:13:33,WIND GENERATION,29366,2026-08-22 09:44:19
2026-08-22 09:13:33,GAS GENERATION,1925,2026-08-22 09:44:19
2026-08-22 09:13:33,NUCLEAR GENERATION,5754,2026-08-22 09:44:19
2026-08-22 09:13:33,SOLAR GENERATION,62523,2026-08-22 09:44:19
2026-08-22 09:15:33,SOLAR GENERATION,62227,2026-08-22 09:44:19
2026-08-22 09:15:33,NUCLEAR GENERATION,5775,2026-08-22 09:44:19
2026-08-22 09:15:33,WIND GENERATION,29488,2026-08-22 09:44:19
2026-08-22 09:15:33,GAS GENERATION,1920,2026-08-22 09:44:19
2026-08-22 09:15:33,HYDRO GENERATION,24758,2026-08-22 09:44:19
2026-08-22 09:15:33,THERMAL GENERATION,130957,2026-08-22 09:44:19
2026-08-22 09:19:33,WIND GENERATION,29669,2026-08-22 09:44:19
2026-08-22 09:19:33,GAS GENERATION,1917,2026-08-22 09:44:19
2026-08-22 09:19:33,SOLAR GENERATION,61411,2026-08-22 09:44:19
2026-08-22 09:19:33,THERMAL GENERATION,132116,2026-08-22 09:44:19
2026-08-22 09:19:33,HYDRO GENERATION,24673,2026-08-22 09:44:19
2026-08-22 09:19:33,NUCLEAR GENERATION,5750,2026-08-22 09:44:19
2026-08-22 09:23:33,GAS GENERATION,1911,2026-08-22 09:44:19
2026-08-22 09:23:33,NUCLEAR GENERATION,5772,2026-08-22 09:44:19
2026-08-22 09:23:33,WIND GENERATION,29747,2026-08-22 09:44:19
2026-08-22 09:23:33,THERMAL GENERATION,132777,2026-08-22 09:44:19
2026-08-22 09:23:33,SOLAR GENERATION,60800,2026-08-22 09:44:19
2026-08-22 09:23:33,HYDRO GENERATION,24616,2026-08-22 09:44:19
2026-08-22 09:25:32,HYDRO GENERATION,24680,2026-08-22 09:44:19
2026-08-22 09:25:32,GAS GENERATION,1930,2026-08-22 09:44:19
2026-08-22 09:25:33,THERMAL GENERATION,133125,2026-08-22 09:44:19
2026-08-22 09:25:33,WIND GENERATION,29898,2026-08-22 09:44:19
2026-08-22 09:25:33,NUCLEAR GENERATION,5776,2026-08-22 09:44:19
2026-08-22 09:25:33,SOLAR GENERATION,60262,2026-08-22 09:44:19
2026-08-22 09:29:33,GAS GENERATION,1923,2026-08-22 09:44:19
2026-08-22 09:29:33,HYDRO GENERATION,24842,2026-08-22 09:44:19
2026-08-22 09:29:33,WIND GENERATION,29770,2026-08-22 09:44:19
2026-08-22 09:29:33,SOLAR GENERATION,59092,2026-08-22 09:44:19
2026-08-22 09:29:33,THERMAL GENERATION,134338,2026-08-22 09:44:19
2026-08-22 09:29:33,NUCLEAR GENERATION,5770,2026-08-22 09:44:19
2026-08-22 09:33:33,GAS GENERATION,1932,2026-08-22 09:44:19
2026-08-22 09:33:33,WIND GENERATION,29739,2026-08-22 09:44:19
2026-08-22 09:33:33,NUCLEAR GENERATION,5762,2026-08-22 09:44:19
2026-08-22 09:33:33,SOLAR GENERATION,58305,2026-08-22 09:44:19
2026-08-22 09:33:33,THERMAL GENERATION,134736,2026-08-22 09:44:19
2026-08-22 09:33:33,HYDRO GENERATION,24846,2026-08-22 09:44:19
2026-08-22 09:37:33,NUCLEAR GENERATION,5780,2026-08-22 09:44:19
2026-08-22 09:37:33,GAS GENERATION,1933,2026-08-22 09:44:19
2026-08-22 09:37:33,SOLAR GENERATION,57571,2026-08-22 09:44:19
2026-08-22 09:37:33,WIND GENERATION,29889,2026-08-22 09:44:19
2026-08-22 09:37:33,THERMAL GENERATION,135198,2026-08-22 09:44:19
2026-08-22 09:37:33,HYDRO GENERATION,24863,2026-08-22 09:44:19
2026-08-22 09:39:33,NUCLEAR GENERATION,5800,2026-08-22 09:44:19
2026-08-22 09:39:33,SOLAR GENERATION,57192,2026-08-22 09:44:19
2026-08-22 09:39:33,THERMAL GENERATION,135677,2026-08-22 09:44:19
2026-08-22 09:39:33,HYDRO GENERATION,24922,2026-08-22 09:44:19
2026-08-22 09:39:33,GAS GENERATION,1927,2026-08-22 09:44:19
2026-08-22 09:39:33,WIND GENERATION,29784,2026-08-22 09:44:19
2026-08-22 09:43:33,NUCLEAR GENERATION,5792,2026-08-22 09:44:19
2026-08-22 09:43:33,SOLAR GENERATION,56133,2026-08-22 09:44:19
2026-08-22 09:43:33,GAS GENERATION,1933,2026-08-22 09:44:19
2026-08-22 09:43:33,HYDRO GENERATION,24977,2026-08-22 09:44:19
2026-08-22 09:43:33,WIND GENERATION,29783,2026-08-22 09:44:19
2026-08-22 09:43:33,THERMAL GENERATION,136691,2026-08-22 09:44:19
2026-08-22 09:47:33,WIND GENERATION,29678,2026-08-22 11:29:36
2026-08-22 09:47:33,GAS GENERATION,1918,2026-08-22 11:29:36
2026-08-22 09:47:33,NUCLEAR GENERATION,5785,2026-08-22 11:29:36
2026-08-22 09:47:33,SOLAR GENERATION,56303,2026-08-22 11:29:36
2026-08-22 09:47:33,HYDRO GENERATION,24940,2026-08-22 11:29:36
2026-08-22 09:47:33,THERMAL GENERATION,137340,2026-08-22 11:29:36
2026-08-22 09:49:33,THERMAL GENERATION,137556,2026-08-22 11:29:36
2026-08-22 09:49:33,NUCLEAR GENERATION,5805,2026-08-22 11:29:36
2026-08-22 09:49:33,GAS GENERATION,1924,2026-08-22 11:29:36
2026-08-22 09:49:33,SOLAR GENERATION,56061,2026-08-22 11:29:36
2026-08-22 09:49:33,HYDRO GENERATION,24865,2026-08-22 11:29:36
2026-08-22 09:49:33,WIND GENERATION,29557,2026-08-22 11:29:36
2026-08-22 09:53:33,THERMAL GENERATION,138590,2026-08-22 11:29:36
2026-08-22 09:53:33,NUCLEAR GENERATION,5793,2026-08-22 11:29:36
2026-08-22 09:53:33,WIND GENERATION,29619,2026-08-22 11:29:36
2026-08-22 09:53:33,SOLAR GENERATION,55488,2026-08-22 11:29:36
2026-08-22 09:53:33,HYDRO GENERATION,24948,2026-08-22 11:29:36
2026-08-22 09:53:33,GAS GENERATION,1951,2026-08-22 11:29:36
2026-08-22 09:55:33,NUCLEAR GENERATION,5806,2026-08-22 11:29:36
2026-08-22 09:55:33,THERMAL GENERATION,139006,2026-08-22 11:29:36
2026-08-22 09:55:33,HYDRO GENERATION,24969,2026-08-22 11:29:36
2026-08-22 09:55:33,WIND GENERATION,29529,2026-08-22 11:29:36
2026-08-22 09:55:33,GAS GENERATION,1950,2026-08-22 11:29:36
2026-08-22 09:55:33,SOLAR GENERATION,54889,2026-08-22 11:29:36
2026-08-22 09:59:32,GAS GENERATION,1947,2026-08-22 11:29:36
2026-08-22 09:59:32,HYDRO GENERATION,24655,2026-08-22 11:29:36
2026-08-22 09:59:32,SOLAR GENERATION,54708,2026-08-22 11:29:36
2026-08-22 09:59:33,WIND GENERATION,29404,2026-08-22 11:29:36
2026-08-22 09:59:33,THERMAL GENERATION,139900,2026-08-22 11:29:36
2026-08-22 09:59:33,NUCLEAR GENERATION,5830,2026-08-22 11:29:36
2026-08-22 10:03:33,WIND GENERATION,29384,2026-08-22 11:29:36
2026-08-22 10:03:33,THERMAL GENERATION,140636,2026-08-22 11:29:36
2026-08-22 10:03:33,GAS GENERATION,1925,2026-08-22 11:29:36
2026-08-22 10:03:33,SOLAR GENERATION,54186,2026-08-22 11:29:36
2026-08-22 10:03:33,NUCLEAR GENERATION,5807,2026-08-22 11:29:36
2026-08-22 10:03:33,HYDRO GENERATION,24574,2026-08-22 11:29:36
2026-08-22 10:05:33,SOLAR GENERATION,54034,2026-08-22 11:29:36
2026-08-22 10:05:33,HYDRO GENERATION,24701,2026-08-22 11:29:36
2026-08-22 10:05:33,NUCLEAR GENERATION,5856,2026-08-22 11:29:36
2026-08-22 10:05:33,WIND GENERATION,29364,2026-08-22 11:29:36
2026-08-22 10:05:33,GAS GENERATION,1936,2026-08-22 11:29:36
2026-08-22 10:05:33,THERMAL GENERATION,140933,2026-08-22 11:29:36
2026-08-22 10:09:33,THERMAL GENERATION,141532,2026-08-22 11:29:36
2026-08-22 10:09:33,GAS GENERATION,1919,2026-08-22 11:29:36
2026-08-22 10:09:33,SOLAR GENERATION,53196,2026-08-22 11:29:36
2026-08-22 10:09:33,HYDRO GENERATION,24788,2026-08-22 11:29:36
2026-08-22 10:09:33,WIND GENERATION,29358,2026-08-22 11:29:36
2026-08-22 10:09:33,NUCLEAR GENERATION,5829,2026-08-22 11:29:36
2026-08-22 10:13:33,THERMAL GENERATION,142266,2026-08-22 11:29:36
2026-08-22 10:13:33,SOLAR GENERATION,52491,2026-08-22 11:29:36
2026-08-22 10:13:33,NUCLEAR GENERATION,5809,2026-08-22 11:29:36
2026-08-22 10:13:33,GAS GENERATION,1921,2026-08-22 11:29:36
2026-08-22 10:13:33,WIND GENERATION,29384,2026-08-22 11:29:36
2026-08-22 10:13:33,HYDRO GENERATION,24754,2026-08-22 11:29:36
2026-08-22 10:17:33,NUCLEAR GENERATION,5811,2026-08-22 11:29:36
2026-08-22 10:17:33,THERMAL GENERATION,142779,2026-08-22 11:29:36
2026-08-22 10:17:33,SOLAR GENERATION,52005,2026-08-22 11:29:36
2026-08-22 10:17:33,GAS GENERATION,1903,2026-08-22 11:29:36
2026-08-22 10:17:33,HYDRO GENERATION,24622,2026-08-22 11:29:36
2026-08-22 10:17:33,WIND GENERATION,29077,2026-08-22 11:29:36
2026-08-22 10:19:33,THERMAL GENERATION,142961,2026-08-22 11:29:36
2026-08-22 10:19:33,GAS GENERATION,1913,2026-08-22 11:29:36
2026-08-22 10:19:33,SOLAR GENERATION,51723,2026-08-22 11:29:36
2026-08-22 10:19:33,WIND GENERATION,29314,2026-08-22 11:29:36
2026-08-22 10:19:33,NUCLEAR GENERATION,5811,2026-08-22 11:29:36
2026-08-22 10:19:33,HYDRO GENERATION,24650,2026-08-22 11:29:36
2026-08-22 10:23:33,NUCLEAR GENERATION,5817,2026-08-22 11:29:36
2026-08-22 10:23:33,HYDRO GENERATION,24866,2026-08-22 11:29:36
2026-08-22 10:23:33,WIND GENERATION,29216,2026-08-22 11:29:36
2026-08-22 10:23:33,GAS GENERATION,1913,2026-08-22 11:29:36
2026-08-22 10:23:33,THERMAL GENERATION,142747,2026-08-22 11:29:36
2026-08-22 10:23:33,SOLAR GENERATION,50978,2026-08-22 11:29:36
2026-08-22 10:27:33,NUCLEAR GENERATION,5830,2026-08-22 11:29:36
2026-08-22 10:27:33,GAS GENERATION,1920,2026-08-22 11:29:36
2026-08-22 10:27:33,HYDRO GENERATION,25034,2026-08-22 11:29:36
2026-08-22 10:27:33,WIND GENERATION,29409,2026-08-22 11:29:36
2026-08-22 10:27:33,SOLAR GENERATION,49822,2026-08-22 11:29:36
2026-08-22 10:27:33,THERMAL GENERATION,143655,2026-08-22 11:29:36
2026-08-22 10:31:33,GAS GENERATION,1924,2026-08-22 11:29:36
2026-08-22 10:31:33,SOLAR GENERATION,48768,2026-08-22 11:29:36
2026-08-22 10:31:33,NUCLEAR GENERATION,5822,2026-08-22 11:29:36
2026-08-22 10:31:33,WIND GENERATION,29396,2026-08-22 11:29:36
2026-08-22 10:31:33,THERMAL GENERATION,144425,2026-08-22 11:29:36
2026-08-22 10:31:33,HYDRO GENERATION,25058,2026-08-22 11:29:36
2026-08-22 10:35:33,THERMAL GENERATION,144503,2026-08-22 11:29:36
2026-08-22 10:35:33,SOLAR GENERATION,47694,2026-08-22 11:29:36
2026-08-22 10:35:33,WIND GENERATION,29503,2026-08-22 11:29:36
2026-08-22 10:35:33,HYDRO GENERATION,24443,2026-08-22 11:29:36
2026-08-22 10:35:33,NUCLEAR GENERATION,5827,2026-08-22 11:29:36
2026-08-22 10:35:33,GAS GENERATION,2004,2026-08-22 11:29:36
2026-08-22 10:37:33,GAS GENERATION,2035,2026-08-22 11:29:36
2026-08-22 10:37:33,NUCLEAR GENERATION,5850,2026-08-22 11:29:36
2026-08-22 10:37:33,SOLAR GENERATION,46954,2026-08-22 11:29:36
2026-08-22 10:37:33,WIND GENERATION,29283,2026-08-22 11:29:36
2026-08-22 10:37:33,HYDRO GENERATION,24435,2026-08-22 11:29:36
2026-08-22 10:37:33,THERMAL GENERATION,144620,2026-08-22 11:29:36
2026-08-22 10:41:33,SOLAR GENERATION,45834,2026-08-22 11:29:36
2026-08-22 10:41:33,WIND GENERATION,29402,2026-08-22 11:29:36
2026-08-22 10:41:33,THERMAL GENERATION,144886,2026-08-22 11:29:36
2026-08-22 10:41:33,HYDRO GENERATION,24603,2026-08-22 11:29:36
2026-08-22 10:41:33,GAS GENERATION,2086,2026-08-22 11:29:36
2026-08-22 10:41:33,NUCLEAR GENERATION,5842,2026-08-22 11:29:36
2026-08-22 10:45:33,NUCLEAR GENERATION,5878,2026-08-22 11:29:36
2026-08-22 10:45:33,WIND GENERATION,29388,2026-08-22 11:29:36
2026-08-22 10:45:33,SOLAR GENERATION,44736,2026-08-22 11:29:36
2026-08-22 10:45:33,THERMAL GENERATION,145622,2026-08-22 11:29:36
2026-08-22 10:45:33,GAS GENERATION,2084,2026-08-22 11:29:36
2026-08-22 10:45:33,HYDRO GENERATION,24619,2026-08-22 11:29:36
2026-08-22 10:49:33,SOLAR GENERATION,43984,2026-08-22 11:29:36
2026-08-22 10:49:33,GAS GENERATION,2137,2026-08-22 11:29:36
2026-08-22 10:49:33,WIND GENERATION,29480,2026-08-22 11:29:36
2026-08-22 10:49:33,NUCLEAR GENERATION,5870,2026-08-22 11:29:36
2026-08-22 10:49:33,THERMAL GENERATION,146213,2026-08-22 11:29:36
2026-08-22 10:49:33,HYDRO GENERATION,24347,2026-08-22 11:29:36
2026-08-22 10:53:33,GAS GENERATION,2160,2026-08-22 11:29:36
2026-08-22 10:53:33,HYDRO GENERATION,24435,2026-08-22 11:29:36
2026-08-22 10:53:33,THERMAL GENERATION,147099,2026-08-22 11:29:36
2026-08-22 10:53:33,WIND GENERATION,29472,2026-08-22 11:29:36
2026-08-22 10:53:33,SOLAR GENERATION,42849,2026-08-22 11:29:36
2026-08-22 10:53:33,NUCLEAR GENERATION,5856,2026-08-22 11:29:36
2026-08-22 10:56:02,NUCLEAR GENERATION,5838,2026-08-22 11:29:36
2026-08-22 10:56:02,WIND GENERATION,29337,2026-08-22 11:29:36
2026-08-22 10:56:02,THERMAL GENERATION,147734,2026-08-22 11:29:36
2026-08-22 10:56:02,HYDRO GENERATION,24509,2026-08-22 11:29:36
2026-08-22 10:56:02,SOLAR GENERATION,42024,2026-08-22 11:29:36
2026-08-22 10:56:02,GAS GENERATION,2175,2026-08-22 11:29:36
2026-08-22 10:59:33,HYDRO GENERATION,24503,2026-08-22 11:29:36
2026-08-22 10:59:33,WIND GENERATION,29385,2026-08-22 11:29:36
2026-08-22 10:59:33,GAS GENERATION,2176,2026-08-22 11:29:36
2026-08-22 10:59:33,NUCLEAR GENERATION,5838,2026-08-22 11:29:36
2026-08-22 10:59:33,SOLAR GENERATION,41412,2026-08-22 11:29:36
2026-08-22 10:59:33,THERMAL GENERATION,148526,2026-08-22 11:29:36
2026-08-22 11:03:33,THERMAL GENERATION,149432,2026-08-22 11:29:36
2026-08-22 11:03:33,SOLAR GENERATION,40079,2026-08-22 11:29:36
2026-08-22 11:03:33,NUCLEAR GENERATION,5854,2026-08-22 11:29:36
2026-08-22 11:03:33,GAS GENERATION,2240,2026-08-22 11:29:36
2026-08-22 11:03:33,WIND GENERATION,29022,2026-08-22 11:29:36
2026-08-22 11:03:33,HYDRO GENERATION,24346,2026-08-22 11:29:36
2026-08-22 11:07:33,THERMAL GENERATION,149906,2026-08-22 11:29:36
2026-08-22 11:07:33,WIND GENERATION,29122,2026-08-22 11:29:36
2026-08-22 11:07:33,HYDRO GENERATION,24340,2026-08-22 11:29:36
2026-08-22 11:07:33,NUCLEAR GENERATION,5883,2026-08-22 11:29:36
2026-08-22 11:07:33,GAS GENERATION,2334,2026-08-22 11:29:36
2026-08-22 11:07:33,SOLAR GENERATION,38874,2026-08-22 11:29:36
2026-08-22 11:11:33,NUCLEAR GENERATION,5878,2026-08-22 11:29:36
2026-08-22 11:11:33,WIND GENERATION,29228,2026-08-22 11:29:36
2026-08-22 11:11:33,THERMAL GENERATION,150802,2026-08-22 11:29:36
2026-08-22 11:11:33,HYDRO GENERATION,24436,2026-08-22 11:29:36
2026-08-22 11:11:33,SOLAR GENERATION,37415,2026-08-22 11:29:36
2026-08-22 11:11:33,GAS GENERATION,2292,2026-08-22 11:29:36
2026-08-22 11:15:33,NUCLEAR GENERATION,5870,2026-08-22 11:29:36
2026-08-22 11:15:33,GAS GENERATION,2296,2026-08-22 11:29:36
2026-08-22 11:15:33,WIND GENERATION,29195,2026-08-22 11:29:36
2026-08-22 11:15:33,SOLAR GENERATION,36287,2026-08-22 11:29:36
2026-08-22 11:15:33,THERMAL GENERATION,151809,2026-08-22 11:29:36
2026-08-22 11:15:33,HYDRO GENERATION,24373,2026-08-22 11:29:36
2026-08-22 11:19:33,GAS GENERATION,2366,2026-08-22 11:29:36
2026-08-22 11:19:33,WIND GENERATION,29301,2026-08-22 11:29:36
2026-08-22 11:19:33,SOLAR GENERATION,34937,2026-08-22 11:29:36
2026-08-22 11:19:33,NUCLEAR GENERATION,5882,2026-08-22 11:29:36
2026-08-22 11:19:33,HYDRO GENERATION,24403,2026-08-22 11:29:36
2026-08-22 11:19:33,THERMAL GENERATION,152783,2026-08-22 11:29:36
2026-08-22 11:23:32,HYDRO GENERATION,24727,2026-08-22 11:29:36
2026-08-22 11:23:32,NUCLEAR GENERATION,5875,2026-08-22 11:29:36
2026-08-22 11:23:32,GAS GENERATION,2443,2026-08-22 11:29:36
2026-08-22 11:23:32,SOLAR GENERATION,33409,2026-08-22 11:29:36
2026-08-22 11:23:32,WIND GENERATION,29264,2026-08-22 11:29:36
2026-08-22 11:23:32,THERMAL GENERATION,153358,2026-08-22 11:29:36
2026-08-22 11:25:33,THERMAL GENERATION,153662,2026-08-22 11:29:36
2026-08-22 11:25:33,NUCLEAR GENERATION,5868,2026-08-22 11:29:36
2026-08-22 11:25:33,HYDRO GENERATION,24766,2026-08-22 11:29:36
2026-08-22 11:25:33,GAS GENERATION,2468,2026-08-22 11:29:36
2026-08-22 11:25:33,WIND GENERATION,29355,2026-08-22 11:29:36
2026-08-22 11:25:33,SOLAR GENERATION,32753,2026-08-22 11:29:36
2026-08-22 11:29:33,WIND GENERATION,29415,2026-08-22 13:18:02
2026-08-22 11:29:33,NUCLEAR GENERATION,5861,2026-08-22 13:18:02
2026-08-22 11:29:33,THERMAL GENERATION,154179,2026-08-22 13:18:02
2026-08-22 11:29:33,HYDRO GENERATION,24777,2026-08-22 13:18:02
2026-08-22 11:29:33,SOLAR GENERATION,31446,2026-08-22 13:18:02
2026-08-22 11:29:33,GAS GENERATION,2471,2026-08-22 13:18:02
2026-08-22 11:31:33,HYDRO GENERATION,24753,2026-08-22 13:18:02
2026-08-22 11:31:33,SOLAR GENERATION,30869,2026-08-22 13:18:02
2026-08-22 11:31:33,WIND GENERATION,29400,2026-08-22 13:18:02
